xq2_bin,z_bin,pt2_bin,m1_content,m1_error,m2_content,m2_error,m3_content,m3_error,ref_x,ref_y,ref_eyl,ref_eyh,pt2_center,z_center,scale_content,scale_acc,bin_width,scale_factor,m2_minus_m1,ref_minus_m1,ref_minus_m2
10,5,7,0.305151608978023,0.00855296235973413,0.03814395112225288,0.0010691202949667663,0.3262810959801691,0.004498510947595828,0.445994,0.323903,0.0155056,0.0155056,0.45,0.55,24506937.18200342,0.7155446472274737,0.01,5.702617272825595e-06,-0.26700765785577013,0.018751391021976982,0.2857590488777471
10,5,8,0.15589037425358213,0.003955472120622854,0.019486296781697766,0.0004944340150778568,0.18144327713300293,0.002605143348466567,0.564579,0.173984,0.00812813,0.00812813,0.575,0.55,24506937.18200342,0.7155446472274737,0.015,3.801744848550397e-06,-0.13640407747188435,0.018093625746417874,0.15449770321830222
10,5,9,0.05661677571263189,0.001273876554635982,0.0070770969640789865,0.00015923456932949776,0.07393707998724196,0.0016023596050100764,0.712985,0.0676724,0.00365968,0.00365968,0.7250000000000001,0.55,24506937.18200342,0.7155446472274737,0.015,3.801744848550397e-06,-0.049539678748552904,0.011055624287368102,0.060595303035921005
10,5,10,0.018211025158261566,0.0007647115918262639,0.0022763781447826957,9.558894897828299e-05,0.020507919601487498,0.0007025946588954291,0.876741,0.0181956,0.00123553,0.00123553,0.9,0.55,24506937.18200342,0.7155446472274737,0.02,2.8513086364127974e-06,-0.01593464701347887,-1.5425158261566513e-05,0.015919221855217304
10,6,2,0.7942145037978295,0.01790932453399073,0.09927681297472869,0.0022386655667488414,0.8018537282101532,0.010969123217218896,0.0732214,0.802592,0.0416674,0.0416674,0.07500000000000001,0.6499999999999999,24506937.18200342,0.7155446472274737,0.005,1.140523454565119e-05,-0.6949376908231009,0.008377496202170431,0.7033151870252713
10,6,3,0.5830871261067022,0.01602784838259745,0.07288589076333778,0.0020034810478246814,0.6893054383911783,0.01063665143319192,0.123755,0.668418,0.0368734,0.0368734,0.125,0.6499999999999999,24506937.18200342,0.7155446472274737,0.005,1.140523454565119e-05,-0.5102012353433645,0.08533087389329774,0.5955321092366622
10,6,4,0.4464055262994965,0.012496088738586403,0.05580069078743706,0.0015620110923233003,0.6073960545770974,0.009902090804185347,0.174146,0.589372,0.0356881,0.0356881,0.175,0.6499999999999999,24506937.18200342,0.7155446472274737,0.005,1.140523454565119e-05,-0.39060483551205943,0.14296647370050353,0.5335713092125629
10,6,5,0.33866361711766235,0.006456729049945696,0.042332952139707794,0.000807091131243212,0.4534118771836914,0.005940634031149494,0.246792,0.44692,0.0272982,0.0272982,0.25,0.6499999999999999,24506937.18200342,0.7155446472274737,0.01,5.702617272825595e-06,-0.29633066497795457,0.10825638288233763,0.4045870478602922
10,6,6,0.28748709045525017,0.011071709672456635,0.03593588630690628,0.0013839637090570793,0.29245563938861363,0.004335955862195693,0.346549,0.281162,0.0150323,0.0150323,0.35,0.6499999999999999,24506937.18200342,0.7155446472274737,0.01,5.702617272825595e-06,-0.25155120414834387,-0.006325090455250149,0.24522611369309374
10,6,7,0.17349491832324185,0.00772066314617153,0.02168686479040523,0.0009650828932714412,0.16944791290712352,0.0031372203133656095,0.446151,0.159723,0.0106719,0.0106719,0.45,0.6499999999999999,24506937.18200342,0.7155446472274737,0.01,5.702617272825595e-06,-0.1518080535328366,-0.013771918323241844,0.13803613520959476
10,6,8,0.07044575759087371,0.003425061319752711,0.008805719698859214,0.0004281326649690888,0.08028443045777611,0.0016106543684707708,0.562161,0.0738693,0.00449948,0.00449948,0.575,0.6499999999999999,24506937.18200342,0.7155446472274737,0.015,3.801744848550397e-06,-0.0616400378920145,0.00342354240912629,0.06506358030114079
10,6,9,0.020481619644336348,0.0007272234179369121,0.0025602024555420435,9.090292724211401e-05,0.028561382695914413,0.0009512831433596343,0.709375,0.0224636,0.0021466,0.0021466,0.7250000000000001,0.6499999999999999,24506937.18200342,0.7155446472274737,0.015,3.801744848550397e-06,-0.017921417188794305,0.0019819803556636525,0.019903397544457958
10,6,10,0.005895641334114133,0.00037259536708869097,0.0007369551667642666,4.657442088608637e-05,0.008073263161811589,0.000491588223664088,0.864976,0.00486535,0.00046794,0.00046794,0.9,0.6499999999999999,24506937.18200342,0.7155446472274737,0.02,2.8513086364127974e-06,-0.005158686167349867,-0.001030291334114133,0.0041283948332357335
10,7,2,0.34466161059256867,0.008160962609645224,0.043082701324071083,0.001020120326205653,0.3463157163417659,0.005992693082694717,0.0729433,0.328982,0.029659,0.029659,0.07500000000000001,0.75,24506937.18200342,0.7155446472274737,0.005,1.140523454565119e-05,-0.30157890926849756,-0.01567961059256867,0.2858992986759289
10,7,3,0.24110888826865112,0.011421415700018424,0.03013861103358139,0.0014276769625023028,0.2632272946787168,0.0058228759384416386,0.123124,0.246752,0.0202456,0.0202456,0.125,0.75,24506937.18200342,0.7155446472274737,0.005,1.140523454565119e-05,-0.21097027723506973,0.0056431117313488766,0.2166133889664186
10,7,4,0.15732875692472273,0.006844777253778562,0.019666094615590345,0.0008555971567223203,0.20760743065659312,0.005406426398924068,0.173406,0.187949,0.0145877,0.0145877,0.175,0.75,24506937.18200342,0.7155446472274737,0.005,1.140523454565119e-05,-0.13766266230913238,0.030620243075277276,0.16828290538440965
10,7,5,0.09135220997115089,0.003500273633993587,0.01141902624639386,0.0004375342042491984,0.12734877240975845,0.0029739411558224946,0.243822,0.113895,0.00935711,0.00935711,0.25,0.75,24506937.18200342,0.7155446472274737,0.01,5.702617272825595e-06,-0.07993318372475702,0.02254279002884911,0.10247597375360613
10,7,6,0.045198462003198804,0.0023607082347178285,0.0056498077503998505,0.00029508852933972856,0.0613384355311975,0.001997534358368663,0.343485,0.0512239,0.00472135,0.00472135,0.35,0.75,24506937.18200342,0.7155446472274737,0.01,5.702617272825595e-06,-0.03954865425279895,0.006025437996801199,0.04557409224960015
10,7,7,0.01601326174397084,0.0009233861146087024,0.002001657717996355,0.0001154232643260878,0.024561936758093903,0.001307499593465437,0.441336,0.017919,0.00243699,0.00243699,0.45,0.75,24506937.18200342,0.7155446472274737,0.01,5.702617272825595e-06,-0.014011604025974485,0.0019057382560291602,0.015917342282003647
10,7,8,0.0049457028146298035,0.0004037132434355125,0.0006182128518287253,5.0464155429439064e-05,0.008736037034485293,0.0006649099234788661,0.552559,0.0060561,0.00160959,0.00160959,0.575,0.75,24506937.18200342,0.7155446472274737,0.015,3.801744848550397e-06,-0.004327489962801078,0.0011103971853701966,0.0054378871481712745
10,7,9,,,0.0,0.0,0.0,0.0,,,,,0.7250000000000001,0.75,24506937.18200342,0.7155446472274737,0.015,3.801744848550397e-06,,,
10,7,10,,,0.0,0.0,0.0,0.0,,,,,0.9,0.75,24506937.18200342,0.7155446472274737,0.02,2.8513086364127974e-06,,,
11,2,2,10.89754355839022,0.34385766032202747,1.3621929447987775,0.042982207540253434,10.774454388736562,0.2479211665377411,0.0721383,11.3633,2.1024,2.1024,0.07500000000000001,0.25,14613102.328177188,0.716506978260699,0.005,1.910148561512372e-05,-9.535350613591442,0.4657564416097806,10.001107055201222
11,2,3,9.130980620158176,0.28953013759217083,1.141372577519772,0.036191267199021354,8.888096161679112,0.19754393479985313,0.123611,8.58726,1.29792,1.29792,0.125,0.25,14613102.328177188,0.716506978260699,0.005,1.910148561512372e-05,-7.989608042638404,-0.5437206201581759,7.4458874224802285
11,2,4,8.60746731032333,0.5577351209703891,1.0759334137904162,0.06971689012129866,7.2671895348707265,0.15966192975974935,0.173261,6.82943,0.748917,0.748917,0.175,0.25,14613102.328177188,0.716506978260699,0.005,1.910148561512372e-05,-7.531533896532913,-1.7780373103233291,5.753496586209584
11,2,5,3.167048181136178,0.09257625976562844,0.39588102264202224,0.011572032470703557,4.01878701776939,0.09539513550086229,0.23909,3.74446,0.365016,0.365016,0.25,0.25,14613102.328177188,0.716506978260699,0.01,9.55074280756186e-06,-2.7711671584941557,0.5774118188638222,3.348578977357978
11,2,6,1.331022975716523,0.10059042527898601,0.16637787196456538,0.012573803159873252,1.961970821394382,0.10287673871361218,0.332918,1.73803,0.276483,0.276483,0.35,0.25,14613102.328177188,0.716506978260699,0.01,9.55074280756186e-06,-1.1646451037519576,0.4070070242834769,1.5716521280354345
11,2,7,,,0.0,0.0,0.0,0.0,,,,,0.45,0.25,14613102.328177188,0.716506978260699,0.01,9.55074280756186e-06,,,
11,2,8,,,0.0,0.0,0.0,0.0,,,,,0.575,0.25,14613102.328177188,0.716506978260699,0.015,6.367161871707908e-06,,,
11,2,9,,,0.0,0.0,0.0,0.0,,,,,0.7250000000000001,0.25,14613102.328177188,0.716506978260699,0.015,6.367161871707908e-06,,,
11,2,10,,,0.0,0.0,0.0,0.0,,,,,0.9,0.25,14613102.328177188,0.716506978260699,0.02,4.77537140378093e-06,,,
11,3,2,4.935884564260445,0.07798812627688616,0.6169855705325556,0.00974851578461077,4.9827322943102885,0.07921988548727976,0.0728131,5.05598,0.367464,0.367464,0.07500000000000001,0.35,14613102.328177188,0.716506978260699,0.005,1.910148561512372e-05,-4.318898993727889,0.12009543573955472,4.438994429467444
11,3,3,4.004528825775809,0.08698536311778944,0.5005661032219761,0.01087317038972368,4.126311465349436,0.06137539106559475,0.123582,4.12154,0.288025,0.288025,0.125,0.35,14613102.328177188,0.716506978260699,0.005,1.910148561512372e-05,-3.5039627225538332,0.11701117422419127,3.6209738967780245
11,3,4,3.5254247682463595,0.07222699369890659,0.44067809603079494,0.009028374212363325,3.3876377346299322,0.05291259989807519,0.173978,3.32764,0.175463,0.175463,0.175,0.35,14613102.328177188,0.716506978260699,0.005,1.910148561512372e-05,-3.0847466722155645,-0.19778476824635938,2.886961903969205
11,3,5,2.2856608042641895,0.0439784628319794,0.2857076005330237,0.005497307853997425,2.227173513268451,0.031485043023072715,0.244341,2.22377,0.122109,0.122109,0.25,0.35,14613102.328177188,0.716506978260699,0.01,9.55074280756186e-06,-1.9999532037311658,-0.06189080426418947,1.9380623994669763
11,3,6,1.1551198176675719,0.05246333451732786,0.14438997720844648,0.006557916814665983,1.2198723130085336,0.021798680661250625,0.342723,1.18319,0.0815871,0.0815871,0.35,0.35,14613102.328177188,0.716506978260699,0.01,9.55074280756186e-06,-1.0107298404591254,0.028070182332428084,1.0388000227915535
11,3,7,0.4705499516667692,0.017281599157849988,0.058818743958346166,0.002160199894731248,0.5908887812143379,0.01773783662175912,0.441501,0.549229,0.0401913,0.0401913,0.45,0.35,14613102.328177188,0.716506978260699,0.01,9.55074280756186e-06,-0.41173120770842303,0.07867904833323075,0.4904102560416538
11,3,8,0.1671274939727812,0.011766687068990197,0.02089093674659765,0.0014708358836237746,0.20137214151208357,0.010087410480179875,0.550493,0.182179,0.0210181,0.0210181,0.575,0.35,14613102.328177188,0.716506978260699,0.015,6.367161871707908e-06,-0.14623655722618356,0.015051506027218803,0.16128806325340236
11,3,9,,,0.0,0.0,0.0,0.0,,,,,0.7250000000000001,0.35,14613102.328177188,0.716506978260699,0.015,6.367161871707908e-06,,,
11,3,10,,,0.0,0.0,0.0,0.0,,,,,0.9,0.35,14613102.328177188,0.716506978260699,0.02,4.77537140378093e-06,,,
11,4,2,2.5467550317486722,0.04285591513423305,0.31834437896858403,0.005356989391779131,2.6938229433815213,0.03497237499725748,0.0734631,2.63184,0.157638,0.157638,0.07500000000000001,0.45,14613102.328177188,0.716506978260699,0.005,1.910148561512372e-05,-2.228410652780088,0.08508496825132772,2.313495621031416
11,4,3,2.243291565079665,0.04014262139783143,0.28041144563495807,0.005017827674728929,2.331997366356938,0.03423112720534111,0.123582,2.25948,0.118461,0.118461,0.125,0.45,14613102.328177188,0.716506978260699,0.005,1.910148561512372e-05,-1.962880119444707,0.01618843492033495,1.979068554365042
11,4,4,1.801881719977105,0.03893757101227624,0.2252352149971381,0.004867196376534529,1.8562244157257504,0.029077917329528122,0.173816,1.8318,0.0934946,0.0934946,0.175,0.45,14613102.328177188,0.716506978260699,0.005,1.910148561512372e-05,-1.5766465049799667,0.029918280022895205,1.606564785002862
11,4,5,1.2592959132750186,0.023909463108181244,0.15741198915937732,0.0029886828885226564,1.2892824658698312,0.016311715198420073,0.245598,1.2872,0.0535195,0.0535195,0.25,0.45,14613102.328177188,0.716506978260699,0.01,9.55074280756186e-06,-1.1018839241156413,0.027904086724981347,1.1297880108406226
11,4,6,0.7537415909062279,0.015640201715400797,0.09421769886327848,0.0019550252144250996,0.7354149069906041,0.011601989199901441,0.344962,0.720506,0.0279543,0.0279543,0.35,0.45,14613102.328177188,0.716506978260699,0.01,9.55074280756186e-06,-0.6595238920429495,-0.03323559090622796,0.6262883011367215
11,4,7,0.43844968506018206,0.01567654978643036,0.05480621063252276,0.001959568723303795,0.40828266696349835,0.00910403092171656,0.443545,0.389106,0.0235737,0.0235737,0.45,0.45,14613102.328177188,0.716506978260699,0.01,9.55074280756186e-06,-0.3836434744276593,-0.04934368506018205,0.33429978936747723
11,4,8,0.10679940570827055,0.0043960973210604316,0.01334992571353382,0.0005495121651325539,0.13859112755403635,0.004248481231170377,0.557524,0.133528,0.010066,0.010066,0.575,0.45,14613102.328177188,0.716506978260699,0.015,6.367161871707908e-06,-0.09344947999473674,0.026728594291729454,0.1201780742864662
11,4,9,0.009560947038449301,0.0009098787526244148,0.0011951183798061627,0.00011373484407805184,0.017706079026925007,0.0015375675786948072,0.703733,0.0189313,0.00495668,0.00495668,0.7250000000000001,0.45,14613102.328177188,0.716506978260699,0.015,6.367161871707908e-06,-0.008365828658643139,0.0093703529615507,0.017736181620193837
11,4,10,,,0.0,0.0,0.0,0.0,,,,,0.9,0.45,14613102.328177188,0.716506978260699,0.02,4.77537140378093e-06,,,
11,5,2,1.4662767559957415,0.02684811958719901,0.18328459449946763,0.003356014948399876,1.5643973880512194,0.021191258506590094,0.073049,1.56782,0.0834916,0.0834916,0.07500000000000001,0.55,14613102.328177188,0.716506978260699,0.005,1.910148561512372e-05,-1.2829921614962738,0.10154324400425851,1.3845354055005323
11,5,3,1.2508884325152219,0.029326706188781946,0.15636105406440268,0.003665838273597743,1.3512743895353898,0.020950787473807644,0.12353,1.31113,0.070365,0.070365,0.125,0.55,14613102.328177188,0.716506978260699,0.005,1.910148561512372e-05,-1.0945273784508192,0.06024156748477805,1.1547689459355972
11,5,4,0.9484658657759497,0.023047593234248816,0.11855823322199371,0.002880949154281102,1.0249057202834577,0.01815914632617399,0.173728,0.983112,0.078712,0.078712,0.175,0.55,14613102.328177188,0.716506978260699,0.005,1.910148561512372e-05,-0.829907632553956,0.03464613422405027,0.8645537667780063
11,5,5,0.7194394594912921,0.014598746570038547,0.08992993243641151,0.0018248433212548181,0.7530346247823029,0.010461226236336853,0.245753,0.733494,0.0413668,0.0413668,0.25,0.55,14613102.328177188,0.716506978260699,0.01,9.55074280756186e-06,-0.6295095270548805,0.014054540508707913,0.6435640675635885
11,5,6,0.415234754191891,0.010698529548789026,0.05190434427398637,0.0013373161935986285,0.4325640987258989,0.00744228870795001,0.344758,0.410247,0.0199663,0.0199663,0.35,0.55,14613102.328177188,0.716506978260699,0.01,9.55074280756186e-06,-0.3633304099179046,-0.004987754191891014,0.3583426557260136
11,5,7,0.21501861641868342,0.007935427246394672,0.026877327052335424,0.000991928405799334,0.2100020267823051,0.004974524918634444,0.442861,0.192106,0.0100283,0.0100283,0.45,0.55,14613102.328177188,0.716506978260699,0.01,9.55074280756186e-06,-0.188141289366348,-0.022912616418683418,0.16522867294766458
11,5,8,0.05168500459575005,0.0021146223637497955,0.006460625574468756,0.00026432779546872444,0.06230784830094592,0.0022192967523126067,0.553857,0.0555129,0.00297298,0.00297298,0.575,0.55,14613102.328177188,0.716506978260699,0.015,6.367161871707908e-06,-0.0452243790212813,0.003827895404249944,0.04905227442553124
11,5,9,0.009237173055448184,0.0017720884316244124,0.001154646631931023,0.00022151105395305155,0.008852395250802754,0.0010853313606351343,0.698889,0.00592008,0.00113757,0.00113757,0.7250000000000001,0.55,14613102.328177188,0.716506978260699,0.015,6.367161871707908e-06,-0.00808252642351716,-0.0033170930554481835,0.0047654333680689775
11,5,10,,,0.0,0.0,0.0,0.0,,,,,0.9,0.55,14613102.328177188,0.716506978260699,0.02,4.77537140378093e-06,,,
11,6,2,0.7857476659520491,0.015261401047297899,0.09821845824400616,0.0019076751309122374,0.8021448131112402,0.012757304670729514,0.0727021,0.788181,0.0457617,0.0457617,0.07500000000000001,0.6499999999999999,14613102.328177188,0.716506978260699,0.005,1.910148561512372e-05,-0.687529207708043,0.0024333340479508747,0.6899625417559938
11,6,3,0.6185613540492686,0.018989261633230222,0.07732016925615857,0.0023736577041537773,0.652450019344003,0.012658377538916249,0.123145,0.631657,0.0395225,0.0395225,0.125,0.6499999999999999,14613102.328177188,0.716506978260699,0.005,1.910148561512372e-05,-0.54124118479311,0.013095645950731427,0.5543368307438414
11,6,4,0.399174713742029,0.014133924856217592,0.04989683921775363,0.0017667406070271988,0.48953351964544295,0.011288402920514657,0.173374,0.467957,0.0303325,0.0303325,0.175,0.6499999999999999,14613102.328177188,0.716506978260699,0.005,1.910148561512372e-05,-0.3492778745242754,0.068782286257971,0.4180601607822464
11,6,5,0.24119939355497672,0.009373426456531359,0.030149924194372086,0.0011716783070664198,0.2776155088767097,0.005797578023446545,0.243623,0.257686,0.0163063,0.0163063,0.25,0.6499999999999999,14613102.328177188,0.716506978260699,0.01,9.55074280756186e-06,-0.21104946936060462,0.01648660644502331,0.22753607580562793
11,6,6,0.10532349297257346,0.005124129164055046,0.013165436621571682,0.0006405161455068808,0.12191182772044484,0.0036924850424776305,0.34126,0.10464,0.00554865,0.00554865,0.35,0.6499999999999999,14613102.328177188,0.716506978260699,0.01,9.55074280756186e-06,-0.09215805635100177,-0.0006834929725734601,0.09147456337842831
11,6,7,0.02881129371085182,0.0016902756142305932,0.0036014117138564775,0.00021128445177882415,0.03902877390055923,0.0020694402199023525,0.438999,0.030312,0.00294969,0.00294969,0.45,0.6499999999999999,14613102.328177188,0.716506978260699,0.01,9.55074280756186e-06,-0.025209881996995344,0.0015007062891481786,0.026710588286143522
