xq2_bin,z_bin_phiavg,pt2_bin_phiavg,phi_nonzero_mean,phi_nonzero_count,phi_nonzero_sum,z_bin0,pt2_bin0,z_bin_spec,pt2_bin_spec,content,error,_merge,diff(phiavg - spec),ratio(phiavg/spec),abs_rel_diff
10,7.0,1.0,4939.0975,8.0,39512.78,6.0,0.0,6.0,0.0,1554.1,116.244,both,3384.9975,3.178107908114021,2.178107908114021
10,7.0,2.0,3777.4500000000003,8.0,30219.600000000002,6.0,1.0,6.0,1.0,707.543,49.7405,both,3069.907,5.338827463489852,4.338827463489852
10,7.0,3.0,3020.0285714285715,7.0,21140.2,6.0,2.0,6.0,2.0,297.116,33.2374,both,2722.9125714285715,10.164476404598108,9.164476404598108
10,7.0,4.0,2299.0750000000003,6.0,13794.45,6.0,3.0,6.0,3.0,143.583,36.0856,both,2155.492,16.01216717856571,15.01216717856571
10,7.0,5.0,2669.891666666667,6.0,16019.35,6.0,4.0,6.0,4.0,71.499,17.1993,both,2598.392666666667,37.34166445218349,36.34166445218349
10,7.0,6.0,1320.9866666666667,6.0,7925.92,6.0,5.0,6.0,5.0,0.0,0.0,both,1320.9866666666667,,
10,7.0,7.0,561.6106,5.0,2808.053,6.0,6.0,6.0,6.0,0.0,0.0,both,561.6106,,
10,7.0,8.0,325.22575,4.0,1300.903,6.0,7.0,6.0,7.0,0.0,0.0,both,325.22575,,
10,,,,,,,,6.0,8.0,0.0,0.0,right_only,,,
10,,,,,,,,6.0,9.0,0.0,0.0,right_only,,,
10,,,,,,,,6.0,10.0,0.0,0.0,right_only,,,
10,8.0,1.0,307.41016666666667,6.0,1844.461,7.0,0.0,7.0,0.0,0.0,0.0,both,307.41016666666667,,
10,8.0,2.0,165.806,1.0,165.806,7.0,1.0,7.0,1.0,0.0,0.0,both,165.806,,
10,,,,,,,,7.0,2.0,0.0,0.0,right_only,,,
10,,,,,,,,7.0,3.0,0.0,0.0,right_only,,,
10,,,,,,,,7.0,4.0,0.0,0.0,right_only,,,
10,,,,,,,,7.0,5.0,0.0,0.0,right_only,,,
10,,,,,,,,7.0,6.0,0.0,0.0,right_only,,,
10,,,,,,,,7.0,7.0,0.0,0.0,right_only,,,
10,,,,,,,,7.0,8.0,0.0,0.0,right_only,,,
10,,,,,,,,7.0,9.0,0.0,0.0,right_only,,,
10,,,,,,,,7.0,10.0,0.0,0.0,right_only,,,
11,,,,,,,,0.0,0.0,0.0,0.0,right_only,,,
11,,,,,,,,0.0,1.0,0.0,0.0,right_only,,,
11,,,,,,,,0.0,2.0,0.0,0.0,right_only,,,
11,,,,,,,,0.0,3.0,0.0,0.0,right_only,,,
11,,,,,,,,0.0,4.0,0.0,0.0,right_only,,,
11,,,,,,,,0.0,5.0,0.0,0.0,right_only,,,
11,,,,,,,,0.0,6.0,0.0,0.0,right_only,,,
11,,,,,,,,0.0,7.0,0.0,0.0,right_only,,,
11,,,,,,,,0.0,8.0,0.0,0.0,right_only,,,
11,,,,,,,,0.0,9.0,0.0,0.0,right_only,,,
11,,,,,,,,0.0,10.0,0.0,0.0,right_only,,,
11,2.0,1.0,93744.6125,8.0,749956.9,1.0,0.0,1.0,0.0,4503.17,1142.63,both,89241.4425,20.817471359064836,19.817471359064836
11,2.0,2.0,71313.45,8.0,570507.6,1.0,1.0,1.0,1.0,1644.61,262.277,both,69668.84,43.3619216713993,42.3619216713993
11,2.0,3.0,59753.125,8.0,478025.0,1.0,2.0,1.0,2.0,1181.33,147.016,both,58571.795,50.58123047751264,49.581230477512634
11,2.0,4.0,56327.262500000004,8.0,450618.10000000003,1.0,3.0,1.0,3.0,890.279,94.2116,both,55436.9835,63.269225153013835,62.269225153013835
11,2.0,5.0,55267.11666666667,6.0,331602.7,1.0,4.0,1.0,4.0,664.356,70.8439,both,54602.76066666667,83.18900810208181,82.18900810208181
11,2.0,6.0,27872.640000000003,5.0,139363.2,1.0,5.0,1.0,5.0,0.0,0.0,both,27872.640000000003,,
11,,,,,,,,1.0,6.0,0.0,0.0,right_only,,,
11,,,,,,,,1.0,7.0,0.0,0.0,right_only,,,
11,,,,,,,,1.0,8.0,0.0,0.0,right_only,,,
11,,,,,,,,1.0,9.0,0.0,0.0,right_only,,,
11,,,,,,,,1.0,10.0,0.0,0.0,right_only,,,
11,3.0,1.0,39437.125,8.0,315497.0,2.0,0.0,2.0,0.0,16482.9,2498.65,both,22954.225,2.3926084002208348,1.3926084002208348
11,3.0,2.0,32300.399999999998,8.0,258403.19999999998,2.0,1.0,2.0,1.0,7674.06,635.365,both,24626.339999999997,4.209036676804716,3.2090366768047156
11,3.0,3.0,26205.5625,8.0,209644.5,2.0,2.0,2.0,2.0,4534.92,374.242,both,21670.6425,5.778616271069831,4.778616271069832
11,3.0,4.0,23070.325,8.0,184562.6,2.0,3.0,2.0,3.0,3769.54,288.457,both,19300.785,6.120196363482017,5.120196363482016
11,3.0,5.0,29914.6875,8.0,239317.5,2.0,4.0,2.0,4.0,4588.98,260.968,both,25325.7075,6.518809735496777,5.518809735496777
11,3.0,6.0,17277.928571428572,7.0,120945.5,2.0,5.0,2.0,5.0,1280.58,103.96,both,15997.348571428573,13.492268012485416,12.492268012485416
11,3.0,7.0,8211.406666666668,6.0,49268.44,2.0,6.0,2.0,6.0,249.016,44.6652,both,7962.390666666668,32.975417911566595,31.9754179115666
11,3.0,8.0,4374.718333333333,6.0,26248.309999999998,2.0,7.0,2.0,7.0,51.7326,34.245,both,4322.985733333333,84.56405309869083,83.56405309869083
11,,,,,,,,2.0,8.0,0.0,0.0,right_only,,,
11,,,,,,,,2.0,9.0,0.0,0.0,right_only,,,
11,,,,,,,,2.0,10.0,0.0,0.0,right_only,,,
11,4.0,1.0,21007.8625,8.0,168062.9,3.0,0.0,3.0,0.0,18660.4,940.84,both,2347.462499999998,1.1257991522153865,0.12579915221538646
11,4.0,2.0,16665.95,8.0,133327.6,3.0,1.0,3.0,1.0,8231.23,365.358,both,8434.720000000001,2.0247217001590285,1.0247217001590287
11,4.0,3.0,14680.0875,8.0,117440.7,3.0,2.0,3.0,2.0,4927.95,245.002,both,9752.1375,2.9789440842541017,1.9789440842541017
11,4.0,4.0,11791.50375,8.0,94332.03,3.0,3.0,3.0,3.0,3250.27,179.835,both,8541.23375,3.6278536090847835,2.6278536090847835
11,4.0,5.0,16481.65,8.0,131853.2,3.0,4.0,3.0,4.0,3926.91,150.842,both,12554.740000000002,4.197104084381868,3.197104084381868
11,4.0,6.0,9864.96375,8.0,78919.71,3.0,5.0,3.0,5.0,1642.03,107.329,both,8222.93375,6.007785332789292,5.007785332789291
11,4.0,7.0,5738.425,8.0,45907.4,3.0,6.0,3.0,6.0,401.461,37.4161,both,5336.964,14.293854197543473,13.293854197543473
11,4.0,8.0,2795.58,6.0,16773.48,3.0,7.0,3.0,7.0,53.7327,18.6796,both,2741.8473,52.027536304708306,51.027536304708306
11,4.0,9.0,500.5353333333333,3.0,1501.606,3.0,8.0,3.0,8.0,0.0,0.0,both,500.5353333333333,,
11,,,,,,,,3.0,9.0,0.0,0.0,right_only,,,
11,,,,,,,,3.0,10.0,0.0,0.0,right_only,,,
11,5.0,1.0,12183.125,8.0,97465.0,4.0,0.0,4.0,0.0,14664.8,562.45,both,-2481.6749999999993,0.8307733484261633,0.16922665157383662
11,5.0,2.0,9595.30125,8.0,76762.41,4.0,1.0,4.0,1.0,6558.57,359.2,both,3036.7312500000007,1.4630172812061166,0.4630172812061167
11,5.0,3.0,8185.81125,8.0,65486.49,4.0,2.0,4.0,2.0,3320.08,158.041,both,4865.73125,2.465546387436447,1.4655463874364474
11,5.0,4.0,6206.7475,8.0,49653.98,4.0,3.0,4.0,3.0,1746.91,119.545,both,4459.837500000001,3.552986416014563,2.552986416014563
11,5.0,5.0,9416.02,8.0,75328.16,4.0,4.0,4.0,4.0,1770.41,124.311,both,7645.610000000001,5.318553329454759,4.318553329454759
11,5.0,6.0,5434.58875,8.0,43476.71,4.0,5.0,4.0,5.0,564.699,51.6711,both,4869.88975,9.62386820235205,8.623868202352051
11,5.0,7.0,2814.16,8.0,22513.28,4.0,6.0,4.0,6.0,119.84,33.0741,both,2694.3199999999997,23.482643524699597,22.482643524699597
11,5.0,8.0,1352.905,6.0,8117.43,4.0,7.0,4.0,7.0,0.0,0.0,both,1352.905,,
11,5.0,9.0,290.15070000000003,5.0,1450.7535,4.0,8.0,4.0,8.0,0.0,0.0,both,290.15070000000003,,
11,,,,,,,,4.0,9.0,0.0,0.0,right_only,,,
11,,,,,,,,4.0,10.0,0.0,0.0,right_only,,,
11,6.0,1.0,6409.5475,8.0,51276.38,5.0,0.0,5.0,0.0,4260.17,177.001,both,2149.3774999999996,1.5045285751507569,0.5045285751507568
11,6.0,2.0,5141.925,8.0,41135.4,5.0,1.0,5.0,1.0,1788.58,118.46,both,3353.3450000000003,2.8748644175826636,1.8748644175826636
11,6.0,3.0,4047.865,8.0,32382.92,5.0,2.0,5.0,2.0,859.643,72.234,both,3188.2219999999998,4.708774456373169,3.7087744563731686
11,6.0,4.0,2985.37,7.0,20897.59,5.0,3.0,5.0,3.0,304.37,44.5913,both,2681.0,9.808358248184774,8.808358248184774
11,6.0,5.0,3607.782857142857,7.0,25254.48,5.0,4.0,5.0,4.0,209.378,31.7936,both,3398.404857142857,17.230954814464067,16.230954814464067
11,6.0,6.0,1575.3985714285716,7.0,11027.79,5.0,5.0,5.0,5.0,0.0,0.0,both,1575.3985714285716,,
11,6.0,7.0,502.776,6.0,3016.656,5.0,6.0,5.0,6.0,0.0,0.0,both,502.776,,
11,6.0,8.0,239.83900000000003,3.0,719.517,5.0,7.0,5.0,7.0,0.0,0.0,both,239.83900000000003,,
11,,,,,,,,5.0,8.0,0.0,0.0,right_only,,,
11,,,,,,,,5.0,9.0,0.0,0.0,right_only,,,
11,,,,,,,,5.0,10.0,0.0,0.0,right_only,,,
11,7.0,1.0,1274.5475,8.0,10196.38,6.0,0.0,6.0,0.0,81.2146,23.8314,both,1193.3328999999999,15.693576031895741,14.693576031895741
11,7.0,2.0,848.195875,8.0,6785.567,6.0,1.0,6.0,1.0,0.0,0.0,both,848.195875,,
11,7.0,3.0,537.5756,5.0,2687.878,6.0,2.0,6.0,2.0,0.0,0.0,both,537.5756,,
11,7.0,4.0,239.482,4.0,957.928,6.0,3.0,6.0,3.0,0.0,0.0,both,239.482,,
11,7.0,5.0,204.255,2.0,408.51,6.0,4.0,6.0,4.0,0.0,0.0,both,204.255,,
11,,,,,,,,6.0,5.0,0.0,0.0,right_only,,,
11,,,,,,,,6.0,6.0,0.0,0.0,right_only,,,
11,,,,,,,,6.0,7.0,0.0,0.0,right_only,,,
11,,,,,,,,6.0,8.0,0.0,0.0,right_only,,,
11,,,,,,,,6.0,9.0,0.0,0.0,right_only,,,
11,,,,,,,,6.0,10.0,0.0,0.0,right_only,,,
11,,,,,,,,7.0,0.0,0.0,0.0,right_only,,,
11,,,,,,,,7.0,1.0,0.0,0.0,right_only,,,
11,,,,,,,,7.0,2.0,0.0,0.0,right_only,,,
11,,,,,,,,7.0,3.0,0.0,0.0,right_only,,,
11,,,,,,,,7.0,4.0,0.0,0.0,right_only,,,
11,,,,,,,,7.0,5.0,0.0,0.0,right_only,,,
11,,,,,,,,7.0,6.0,0.0,0.0,right_only,,,
11,,,,,,,,7.0,7.0,0.0,0.0,right_only,,,
11,,,,,,,,7.0,8.0,0.0,0.0,right_only,,,
11,,,,,,,,7.0,9.0,0.0,0.0,right_only,,,
11,,,,,,,,7.0,10.0,0.0,0.0,right_only,,,
12,,,,,,,,0.0,0.0,15324.7,5111.65,right_only,,,
12,,,,,,,,0.0,1.0,16154.3,3618.06,right_only,,,
12,,,,,,,,0.0,2.0,14732.6,2171.59,right_only,,,
12,,,,,,,,0.0,3.0,8494.96,1052.51,right_only,,,
12,,,,,,,,0.0,4.0,5348.26,576.126,right_only,,,
12,,,,,,,,0.0,5.0,143.452,35.2539,right_only,,,
12,,,,,,,,0.0,6.0,0.0,0.0,right_only,,,
12,,,,,,,,0.0,7.0,0.0,0.0,right_only,,,
12,,,,,,,,0.0,8.0,0.0,0.0,right_only,,,
12,,,,,,,,0.0,9.0,0.0,0.0,right_only,,,
12,,,,,,,,0.0,10.0,0.0,0.0,right_only,,,
12,2.0,1.0,123144.0125,8.0,985152.1,1.0,0.0,1.0,0.0,-21990.3,3920.07,both,145134.3125,-5.599924171111809,-6.599924171111809
12,2.0,2.0,100942.625,8.0,807541.0,1.0,1.0,1.0,1.0,-23886.2,2343.28,both,124828.825,-4.225980901106078,-5.225980901106078
12,2.0,3.0,72298.93333333333,6.0,433793.60000000003,1.0,2.0,1.0,2.0,25240.9,1513.71,both,47058.03333333333,2.8643563951100526,1.8643563951100528
12,2.0,4.0,54074.880000000005,5.0,270374.4,1.0,3.0,1.0,3.0,22350.9,1092.44,both,31723.980000000003,2.4193602942163404,1.4193602942163404
12,2.0,5.0,45111.475,4.0,180445.9,1.0,4.0,1.0,4.0,30201.1,1199.55,both,14910.375,1.4937030439288634,0.49370304392886355
12,,,,,,,,1.0,5.0,14522.2,690.045,right_only,,,
12,,,,,,,,1.0,6.0,5345.91,345.155,right_only,,,
12,,,,,,,,1.0,7.0,2124.82,140.783,right_only,,,
12,,,,,,,,1.0,8.0,197.849,39.4804,right_only,,,
12,,,,,,,,1.0,9.0,0.0,0.0,right_only,,,
12,,,,,,,,1.0,10.0,0.0,0.0,right_only,,,
12,3.0,1.0,57993.1375,8.0,463945.1,2.0,0.0,2.0,0.0,0.0,0.0,both,57993.1375,,
12,3.0,2.0,42068.1625,8.0,336545.3,2.0,1.0,2.0,1.0,12785.9,1207.78,both,29282.262499999997,3.2901995557606427,2.2901995557606423
12,3.0,3.0,33064.1375,8.0,264513.1,2.0,2.0,2.0,2.0,13300.1,751.82,both,19764.0375,2.486006684160269,1.4860066841602693
12,3.0,4.0,31537.0,8.0,252296.0,2.0,3.0,2.0,3.0,12962.7,621.478,both,18574.3,2.432903638902389,1.432903638902389
12,3.0,5.0,30075.88333333333,6.0,180455.3,2.0,4.0,2.0,4.0,21985.8,851.275,both,8090.083333333332,1.3679685675905964,0.3679685675905963
12,3.0,6.0,10376.248333333335,6.0,62257.490000000005,2.0,5.0,2.0,5.0,15318.8,694.754,both,-4942.5516666666645,0.6773538614861043,0.3226461385138957
12,3.0,7.0,2979.853333333333,3.0,8939.56,2.0,6.0,2.0,6.0,9529.3,355.726,both,-6549.446666666667,0.3127043259560863,0.6872956740439138
12,,,,,,,,2.0,7.0,7567.82,261.691,right_only,,,
12,,,,,,,,2.0,8.0,3168.06,122.408,right_only,,,
12,,,,,,,,2.0,9.0,1133.91,69.5047,right_only,,,
12,,,,,,,,2.0,10.0,201.806,46.7798,right_only,,,
12,4.0,1.0,30420.375,8.0,243363.0,3.0,0.0,3.0,0.0,6425.54,446.212,both,23994.835,4.734290814468512,3.7342908144685114
12,4.0,2.0,22987.7875,8.0,183902.3,3.0,1.0,3.0,1.0,7280.11,351.085,both,15707.677499999998,3.15761540691006,2.15761540691006
12,4.0,3.0,17540.287500000002,8.0,140322.30000000002,3.0,2.0,3.0,2.0,7023.61,298.327,both,10516.677500000002,2.4973322123523376,1.4973322123523376
12,4.0,4.0,12099.6,8.0,96796.8,3.0,3.0,3.0,3.0,6860.6,271.035,both,5239.0,1.7636358336005598,0.7636358336005596
12,4.0,5.0,14044.6875,8.0,112357.5,3.0,4.0,3.0,4.0,11911.2,525.423,both,2133.4874999999993,1.179116084021761,0.17911608402176096
12,4.0,6.0,4794.196666666667,6.0,28765.18,3.0,5.0,3.0,5.0,9489.66,387.281,both,-4695.463333333333,0.5052021533613077,0.49479784663869236
12,4.0,7.0,1312.752,5.0,6563.76,3.0,6.0,3.0,6.0,6973.37,275.113,both,-5660.618,0.18825216502207684,0.8117478349779232
12,4.0,8.0,227.84,1.0,227.84,3.0,7.0,3.0,7.0,6532.47,250.669,both,-6304.63,0.034878078276670235,0.9651219217233298
12,,,,,,,,3.0,8.0,3645.99,137.353,right_only,,,
12,,,,,,,,3.0,9.0,2208.74,119.228,right_only,,,
12,,,,,,,,3.0,10.0,1236.11,79.0012,right_only,,,
12,5.0,1.0,15863.9875,8.0,126911.9,4.0,0.0,4.0,0.0,4545.45,245.28,both,11318.537499999999,3.49008074008074,2.4900807400807397
12,5.0,2.0,10361.04125,8.0,82888.33,4.0,1.0,4.0,1.0,4413.98,328.201,both,5947.061250000001,2.34732401370192,1.34732401370192
12,5.0,3.0,7097.43,8.0,56779.44,4.0,2.0,4.0,2.0,4128.63,266.679,both,2968.8,1.7190763037617807,0.7190763037617806
12,5.0,4.0,4213.4037499999995,8.0,33707.229999999996,4.0,3.0,4.0,3.0,3849.83,251.531,both,363.57374999999956,1.094438910289545,0.09443891028954514
12,5.0,5.0,4243.54625,8.0,33948.37,4.0,4.0,4.0,4.0,6834.38,334.133,both,-2590.83375,0.6209116627989665,0.3790883372010336
12,5.0,6.0,1505.1333333333332,6.0,9030.8,4.0,5.0,4.0,5.0,5737.12,173.695,both,-4231.986666666667,0.2623499828020563,0.7376500171979437
12,5.0,7.0,366.6406666666667,3.0,1099.922,4.0,6.0,4.0,6.0,4668.02,207.634,both,-4301.379333333334,0.0785430796497587,0.9214569203502414
12,,,,,,,,4.0,7.0,4769.03,133.996,right_only,,,
12,,,,,,,,4.0,8.0,2963.41,155.259,right_only,,,
12,,,,,,,,4.0,9.0,2119.98,111.45,right_only,,,
12,,,,,,,,4.0,10.0,1363.4,66.6104,right_only,,,
12,6.0,1.0,3523.83125,8.0,28190.65,5.0,0.0,5.0,0.0,3291.03,287.523,both,232.80124999999998,1.0707381123842687,0.07073811238426875
12,6.0,2.0,2143.63,8.0,17149.04,5.0,1.0,5.0,1.0,2886.62,148.035,both,-742.9899999999998,0.7426090029169063,0.25739099708309365
12,6.0,3.0,1336.7148750000001,8.0,10693.719000000001,5.0,2.0,5.0,2.0,2542.6,169.499,both,-1205.8851249999998,0.5257275525053096,0.4742724474946904
12,6.0,4.0,651.6934,5.0,3258.467,5.0,3.0,5.0,3.0,2508.47,138.345,both,-1856.7765999999997,0.25979716719753476,0.7402028328024652
12,6.0,5.0,460.66279999999995,5.0,2303.314,5.0,4.0,5.0,4.0,4274.23,256.099,both,-3813.5671999999995,0.10777679254509,0.89222320745491
12,,,,,,,,5.0,5.0,3689.86,251.933,right_only,,,
12,,,,,,,,5.0,6.0,3043.76,204.32,right_only,,,
12,,,,,,,,5.0,7.0,3335.89,195.17,right_only,,,
12,,,,,,,,5.0,8.0,2065.94,106.173,right_only,,,
12,,,,,,,,5.0,9.0,1415.23,113.389,right_only,,,
12,,,,,,,,5.0,10.0,667.208,78.5538,right_only,,,
12,7.0,1.0,262.489,2.0,524.978,6.0,0.0,6.0,0.0,2375.25,265.058,both,-2112.761,0.11051005157351856,0.8894899484264814
12,,,,,,,,6.0,1.0,1959.89,166.265,right_only,,,
12,,,,,,,,6.0,2.0,1745.22,156.743,right_only,,,
12,,,,,,,,6.0,3.0,1590.77,120.278,right_only,,,
12,,,,,,,,6.0,4.0,2619.83,190.486,right_only,,,
12,,,,,,,,6.0,5.0,1978.48,180.099,right_only,,,
12,,,,,,,,6.0,6.0,1376.87,134.124,right_only,,,
12,,,,,,,,6.0,7.0,1296.88,89.5118,right_only,,,
12,,,,,,,,6.0,8.0,531.963,56.6379,right_only,,,
12,,,,,,,,6.0,9.0,225.868,26.6429,right_only,,,
12,,,,,,,,6.0,10.0,0.0,0.0,right_only,,,
12,,,,,,,,7.0,0.0,578.935,89.6211,right_only,,,
12,,,,,,,,7.0,1.0,419.844,101.798,right_only,,,
12,,,,,,,,7.0,2.0,278.42,49.231,right_only,,,
12,,,,,,,,7.0,3.0,243.87,53.3152,right_only,,,
12,,,,,,,,7.0,4.0,235.594,35.3589,right_only,,,
12,,,,,,,,7.0,5.0,78.501,28.4605,right_only,,,
12,,,,,,,,7.0,6.0,0.0,0.0,right_only,,,
12,,,,,,,,7.0,7.0,0.0,0.0,right_only,,,
12,,,,,,,,7.0,8.0,0.0,0.0,right_only,,,
12,,,,,,,,7.0,9.0,0.0,0.0,right_only,,,
12,,,,,,,,7.0,10.0,0.0,0.0,right_only,,,
13,1.0,1.0,1151656.6666666667,6.0,6909940.0,0.0,0.0,0.0,0.0,-7110.28,2426.84,both,1158766.9466666668,-161.97064906961003,-162.97064906961003
13,1.0,2.0,487996.75,8.0,3903974.0,0.0,1.0,0.0,1.0,5774.98,1425.11,both,482221.77,84.501894378855,83.501894378855
13,1.0,3.0,276599.5,8.0,2212796.0,0.0,2.0,0.0,2.0,4311.99,671.924,both,272287.51,64.14660052551143,63.14660052551143
13,1.0,4.0,146389.125,8.0,1171113.0,0.0,3.0,0.0,3.0,2293.34,341.906,both,144095.785,63.83228173755308,62.83228173755309
13,1.0,5.0,152431.375,8.0,1219451.0,0.0,4.0,0.0,4.0,779.326,112.608,both,151652.049,195.5938528933976,194.5938528933976
13,1.0,6.0,68122.26666666666,3.0,204366.8,0.0,5.0,0.0,5.0,0.0,0.0,both,68122.26666666666,,
13,,,,,,,,0.0,6.0,0.0,0.0,right_only,,,
13,,,,,,,,0.0,7.0,0.0,0.0,right_only,,,
13,,,,,,,,0.0,8.0,0.0,0.0,right_only,,,
13,,,,,,,,0.0,9.0,0.0,0.0,right_only,,,
13,,,,,,,,0.0,10.0,0.0,0.0,right_only,,,
13,2.0,1.0,167635.1875,8.0,1341081.5,1.0,0.0,1.0,0.0,-19343.4,3711.78,both,186978.5875,-8.66627312158152,-9.66627312158152
13,2.0,2.0,78825.7125,8.0,630605.7,1.0,1.0,1.0,1.0,16984.6,1837.18,both,61841.112499999996,4.641010827455459,3.64101082745546
13,2.0,3.0,59253.45,8.0,474027.6,1.0,2.0,1.0,2.0,15136.7,1153.58,both,44116.75,3.914555352223404,2.914555352223404
13,2.0,4.0,45103.575,8.0,360828.6,1.0,3.0,1.0,3.0,11700.1,757.918,both,33403.475,3.8549734617652835,2.854973461765284
13,2.0,5.0,55455.4375,8.0,443643.5,1.0,4.0,1.0,4.0,13847.6,894.681,both,41607.8375,4.0046966622374995,3.0046966622374995
13,2.0,6.0,30027.8,8.0,240222.4,1.0,5.0,1.0,5.0,4956.71,304.697,both,25071.09,6.05801025276847,5.05801025276847
13,2.0,7.0,16286.7125,8.0,130293.7,1.0,6.0,1.0,6.0,1311.26,82.6629,both,14975.4525,12.420658374387994,11.420658374387992
13,2.0,8.0,13629.837500000001,8.0,109038.70000000001,1.0,7.0,1.0,7.0,298.397,49.2935,both,13331.4405,45.6768583464311,44.6768583464311
13,2.0,9.0,6566.254285714285,7.0,45963.78,1.0,8.0,1.0,8.0,0.0,0.0,both,6566.254285714285,,
13,,,,,,,,1.0,9.0,0.0,0.0,right_only,,,
13,,,,,,,,1.0,10.0,0.0,0.0,right_only,,,
13,3.0,1.0,43318.4,8.0,346547.2,2.0,0.0,2.0,0.0,-12663.3,1427.16,both,55981.7,-3.420782892295058,-4.420782892295057
13,3.0,2.0,35999.7125,8.0,287997.7,2.0,1.0,2.0,1.0,11757.2,944.152,both,24242.5125,3.0619290732487325,2.0619290732487325
13,3.0,3.0,27645.35,8.0,221162.8,2.0,2.0,2.0,2.0,10311.4,421.882,both,17333.949999999997,2.6810471904881976,1.6810471904881974
13,3.0,4.0,23572.0875,8.0,188576.7,2.0,3.0,2.0,3.0,9311.0,388.051,both,14261.087500000001,2.531638653205886,1.5316386532058857
13,3.0,5.0,31853.2,8.0,254825.6,2.0,4.0,2.0,4.0,14301.4,586.26,both,17551.800000000003,2.2272784482638066,1.2272784482638066
13,3.0,6.0,19009.2375,8.0,152073.9,2.0,5.0,2.0,5.0,8436.74,366.642,both,10572.4975,2.253149617032171,1.2531496170321712
13,3.0,7.0,10762.64875,8.0,86101.19,2.0,6.0,2.0,6.0,4464.7,218.681,both,6297.9487500000005,2.4106096154276884,1.4106096154276884
13,3.0,8.0,8496.2325,8.0,67969.86,2.0,7.0,2.0,7.0,2804.97,149.464,both,5691.262500000001,3.0289922886875797,2.0289922886875797
13,3.0,9.0,4184.875,8.0,33479.0,2.0,8.0,2.0,8.0,852.686,51.9045,both,3332.189,4.907873472767232,3.9078734727672315
13,3.0,10.0,2224.0025,8.0,17792.02,2.0,9.0,2.0,9.0,202.92,44.4174,both,2021.0825,10.959996550364677,9.959996550364677
13,3.0,11.0,1325.298,6.0,7951.7880000000005,2.0,10.0,2.0,10.0,0.0,0.0,both,1325.298,,
13,4.0,1.0,18599.05,8.0,148792.4,3.0,0.0,3.0,0.0,8914.35,477.01,both,9684.699999999999,2.086416844750318,1.0864168447503182
13,4.0,2.0,17182.212499999998,8.0,137457.69999999998,3.0,1.0,3.0,1.0,6773.03,438.31,both,10409.182499999999,2.5368575807282707,1.5368575807282707
13,4.0,3.0,12921.1275,8.0,103369.02,3.0,2.0,3.0,2.0,6128.28,348.587,both,6792.847500000001,2.1084427441304903,1.1084427441304903
13,4.0,4.0,12405.933333333334,6.0,74435.6,3.0,3.0,3.0,3.0,5489.14,211.179,both,6916.793333333334,2.26008688671328,1.26008688671328
13,4.0,5.0,16300.408571428572,7.0,114102.86,3.0,4.0,3.0,4.0,9228.57,345.617,both,7071.838571428572,1.7662984158356683,0.7662984158356682
13,4.0,6.0,11723.16,8.0,93785.28,3.0,5.0,3.0,5.0,6611.12,315.108,both,5112.04,1.773248708237031,0.773248708237031
13,4.0,7.0,7656.64,8.0,61253.12,3.0,6.0,3.0,6.0,4437.59,165.558,both,3219.05,1.7254050058703034,0.7254050058703035
13,4.0,8.0,6579.3675,8.0,52634.94,3.0,7.0,3.0,7.0,3520.43,138.392,both,3058.9375000000005,1.868910189948387,0.8689101899483872
13,4.0,9.0,3437.3025,8.0,27498.42,3.0,8.0,3.0,8.0,1581.73,106.89,both,1855.5724999999998,2.1731284732539686,1.1731284732539686
13,4.0,10.0,2000.9275,8.0,16007.42,3.0,9.0,3.0,9.0,758.079,56.8729,both,1242.8485,2.639470952235849,1.639470952235849
13,4.0,11.0,1072.44025,8.0,8579.522,3.0,10.0,3.0,10.0,206.988,43.1713,both,865.45225,5.181171130693567,4.181171130693567
13,5.0,1.0,11210.5625,8.0,89684.5,4.0,0.0,4.0,0.0,6187.53,451.816,both,5023.0325,1.811799296326644,0.8117992963266442
13,5.0,2.0,9610.563333333334,6.0,57663.380000000005,4.0,1.0,4.0,1.0,4498.33,282.904,both,5112.233333333334,2.1364736098359467,1.1364736098359467
13,5.0,3.0,8305.843333333332,6.0,49835.06,4.0,2.0,4.0,2.0,3667.41,203.369,both,4638.4333333333325,2.264770869178339,1.264770869178339
13,5.0,4.0,7133.681666666666,6.0,42802.09,4.0,3.0,4.0,3.0,3185.85,205.694,both,3947.8316666666665,2.239176881104467,1.2391768811044672
13,5.0,5.0,10730.881666666666,6.0,64385.29,4.0,4.0,4.0,4.0,5575.86,258.585,both,5155.0216666666665,1.9245249462265313,0.9245249462265313
13,5.0,6.0,7691.265,6.0,46147.590000000004,4.0,5.0,4.0,5.0,4322.02,202.372,both,3369.245,1.77955331072045,0.7795533107204501
13,5.0,7.0,5544.44,6.0,33266.64,4.0,6.0,4.0,6.0,3312.5,133.809,both,2231.9399999999996,1.6737932075471698,0.6737932075471696
13,5.0,8.0,5143.633333333333,6.0,30861.8,4.0,7.0,4.0,7.0,3152.82,132.7,both,1990.813333333333,1.6314389446062043,0.6314389446062043
13,5.0,9.0,2784.4542857142856,7.0,19491.18,4.0,8.0,4.0,8.0,1642.29,65.1808,both,1142.1642857142856,1.6954705233023921,0.6954705233023921
13,5.0,10.0,1835.9242857142858,7.0,12851.470000000001,4.0,9.0,4.0,9.0,843.216,62.7434,both,992.7082857142858,2.1772882460891227,1.1772882460891227
