xq2_center,xq2_bin,iy,z_bin,pt2_bin,z_label,pt2_label,rootfile,source,npoints,p0,p1,p2,chi2,ndf,status
16.000000,16,17,4,8,0.40–0.50,0.50–0.65,measData_times_truth_over_meas.root,file2,8,6402.163417,-657.1569007,662.2080159,2.824310742,5,0
16.000000,16,17,4,9,0.40–0.50,0.65–0.80,measData_times_truth_over_meas.root,file1,8,3663.63111,-344.6616852,180.9025766,2.694591545,5,0
16.000000,16,17,4,9,0.40–0.50,0.65–0.80,measData_times_truth_over_meas.root,file2,8,2474.414072,-374.1919476,73.59937015,2.523565857,5,0
16.000000,16,17,4,10,0.40–0.50,0.80–1.00,measData_times_truth_over_meas.root,file1,7,1541.413211,-439.630665,294.0975883,10.52126525,4,0
16.000000,16,17,4,10,0.40–0.50,0.80–1.00,measData_times_truth_over_meas.root,file2,6,1121.134312,-190.5498976,350.0672603,0.9643420573,3,0
16.000000,16,17,4,11,0.40–0.50,1.00–1.50,measData_times_truth_over_meas.root,file1,7,689.3307974,-145.1979708,167.8855545,2.373435353,4,0
16.000000,16,17,4,11,0.40–0.50,1.00–1.50,measData_times_truth_over_meas.root,file2,6,355.9195484,-78.37084579,98.01868701,5.076983231,3,0
16.000000,16,17,5,1,0.50–0.60,0.00–0.05,measData_times_truth_over_meas.root,file1,8,20969.79412,-620.3866749,-550.4920874,14.45871865,5,0
16.000000,16,17,5,1,0.50–0.60,0.00–0.05,measData_times_truth_over_meas.root,file2,8,19634.6312,-334.2248891,-375.2035652,15.48731093,5,0
16.000000,16,17,5,2,0.50–0.60,0.05–0.10,measData_times_truth_over_meas.root,file1,8,17736.05869,171.2473441,487.4740817,13.43774605,5,0
16.000000,16,17,5,2,0.50–0.60,0.05–0.10,measData_times_truth_over_meas.root,file2,8,16177.95751,16.14581398,30.70303624,13.86226545,5,0
16.000000,16,17,5,3,0.50–0.60,0.10–0.15,measData_times_truth_over_meas.root,file1,8,14330.68699,150.995063,133.4740763,5.289765497,5,0
16.000000,16,17,5,3,0.50–0.60,0.10–0.15,measData_times_truth_over_meas.root,file2,8,12410.73423,-389.3714153,162.8603661,7.990981793,5,0
16.000000,16,17,5,4,0.50–0.60,0.15–0.20,measData_times_truth_over_meas.root,file1,8,12293.61489,507.2538418,280.4574417,5.434271142,5,0
16.000000,16,17,5,4,0.50–0.60,0.15–0.20,measData_times_truth_over_meas.root,file2,8,10384.9136,82.35678157,119.8078772,11.38681214,5,0
16.000000,16,17,5,5,0.50–0.60,0.20–0.30,measData_times_truth_over_meas.root,file1,8,17456.73422,-28.70016434,227.0721805,10.28250591,5,0
16.000000,16,17,5,5,0.50–0.60,0.20–0.30,measData_times_truth_over_meas.root,file2,8,13817.20166,-489.0579527,-161.2539728,11.02757584,5,0
16.000000,16,17,5,6,0.50–0.60,0.30–0.40,measData_times_truth_over_meas.root,file1,8,11428.83491,-669.3374421,-487.1050325,10.95224161,5,0
16.000000,16,17,5,6,0.50–0.60,0.30–0.40,measData_times_truth_over_meas.root,file2,8,8549.824627,-484.7393674,-324.9760756,7.78449822,5,0
16.000000,16,17,5,7,0.50–0.60,0.40–0.50,measData_times_truth_over_meas.root,file1,8,8005.693074,46.61029704,650.1959869,2.480721035,5,0
16.000000,16,17,5,7,0.50–0.60,0.40–0.50,measData_times_truth_over_meas.root,file2,6,5728.897766,213.3499506,711.7639821,5.625785841,3,0
16.000000,16,17,5,8,0.50–0.60,0.50–0.65,measData_times_truth_over_meas.root,file1,8,6281.874712,-556.6825977,175.3523852,12.08906901,5,0
16.000000,16,17,5,8,0.50–0.60,0.50–0.65,measData_times_truth_over_meas.root,file2,6,4114.684,-165.671916,383.0822706,2.585537231,3,0
16.000000,16,17,5,9,0.50–0.60,0.65–0.80,measData_times_truth_over_meas.root,file1,8,3441.68713,-199.2060646,420.6318338,9.525089495,5,0
16.000000,16,17,5,9,0.50–0.60,0.65–0.80,measData_times_truth_over_meas.root,file2,6,2062.067864,50.69975049,413.6894978,5.629888403,3,0
16.000000,16,17,5,10,0.50–0.60,0.80–1.00,measData_times_truth_over_meas.root,file1,6,1637.74645,-75.79869022,149.7137895,4.843466488,3,0
16.000000,16,17,5,10,0.50–0.60,0.80–1.00,measData_times_truth_over_meas.root,file2,6,828.2507527,-112.3046048,101.0568225,2.271109648,3,0
16.000000,16,17,5,11,0.50–0.60,1.00–1.50,measData_times_truth_over_meas.root,file1,6,875.6108089,39.72106728,259.5722827,7.446200921,3,0
16.000000,16,17,6,1,0.60–0.70,0.00–0.05,measData_times_truth_over_meas.root,file1,8,12261.42132,-73.51436909,-52.40987159,21.75578926,5,0
16.000000,16,17,6,1,0.60–0.70,0.00–0.05,measData_times_truth_over_meas.root,file2,8,9409.614017,-162.8184239,202.1444477,14.71086256,5,0
16.000000,16,17,6,2,0.60–0.70,0.05–0.10,measData_times_truth_over_meas.root,file1,8,10093.10722,-157.5001601,945.9494483,1.849952548,5,0
16.000000,16,17,6,2,0.60–0.70,0.05–0.10,measData_times_truth_over_meas.root,file2,8,7698.14436,-259.2336141,896.483236,2.843309158,5,0
16.000000,16,17,6,3,0.60–0.70,0.10–0.15,measData_times_truth_over_meas.root,file1,8,8157.395419,84.29798457,151.726472,13.31380592,5,0
16.000000,16,17,6,3,0.60–0.70,0.10–0.15,measData_times_truth_over_meas.root,file2,8,6022.020787,131.7707959,487.2193435,9.573783782,5,0
16.000000,16,17,6,4,0.60–0.70,0.15–0.20,measData_times_truth_over_meas.root,file1,8,7505.279022,-141.6122946,353.5496689,8.923176148,5,0
16.000000,16,17,6,4,0.60–0.70,0.15–0.20,measData_times_truth_over_meas.root,file2,7,5368.714171,291.2891916,550.8227884,8.998553809,4,0
16.000000,16,17,6,5,0.60–0.70,0.20–0.30,measData_times_truth_over_meas.root,file1,8,10369.8235,-644.4859352,-244.4689087,11.36371221,5,0
16.000000,16,17,6,5,0.60–0.70,0.20–0.30,measData_times_truth_over_meas.root,file2,8,6990.309055,-77.29710531,268.978657,14.46699698,5,0
16.000000,16,17,6,6,0.60–0.70,0.30–0.40,measData_times_truth_over_meas.root,file1,8,7278.12245,-967.9197103,32.11543744,3.107652943,5,0
16.000000,16,17,6,6,0.60–0.70,0.30–0.40,measData_times_truth_over_meas.root,file2,6,4261.136816,-468.0225811,-162.3960618,2.952270256,3,0
16.000000,16,17,6,7,0.60–0.70,0.40–0.50,measData_times_truth_over_meas.root,file1,8,5194.206712,-544.0929244,137.940564,12.10928452,5,0
16.000000,16,17,6,7,0.60–0.70,0.40–0.50,measData_times_truth_over_meas.root,file2,6,2565.935179,-237.2584343,-125.0376324,4.919779689,3,0
16.000000,16,17,6,8,0.60–0.70,0.50–0.65,measData_times_truth_over_meas.root,file1,8,5239.410968,-744.7119835,67.78003808,2.396416448,5,0
16.000000,16,17,6,8,0.60–0.70,0.50–0.65,measData_times_truth_over_meas.root,file2,6,1923.241068,-367.3822568,-196.7907471,10.58025829,3,0
16.000000,16,17,6,9,0.60–0.70,0.65–0.80,measData_times_truth_over_meas.root,file1,7,2767.569649,-227.643409,139.1613504,5.886882279,4,0
16.000000,16,17,6,9,0.60–0.70,0.65–0.80,measData_times_truth_over_meas.root,file2,6,965.552579,73.39063576,300.2395593,1.905694233,3,0
16.000000,16,17,6,10,0.60–0.70,0.80–1.00,measData_times_truth_over_meas.root,file1,6,1528.457464,-8.336198041,154.6360207,6.166436504,3,0
16.000000,16,17,6,11,0.60–0.70,1.00–1.50,measData_times_truth_over_meas.root,file1,6,894.15247,21.07869587,48.87650549,3.893964412,3,0
16.000000,16,17,7,1,0.70–0.80,0.00–0.05,measData_times_truth_over_meas.root,file1,8,7157.080546,-457.534776,-392.9379257,6.896353948,5,0
16.000000,16,17,7,1,0.70–0.80,0.00–0.05,measData_times_truth_over_meas.root,file2,8,3425.424356,-316.6562835,-137.6982061,8.29504136,5,0
16.000000,16,17,7,2,0.70–0.80,0.05–0.10,measData_times_truth_over_meas.root,file1,8,5952.40145,-270.9905006,-49.26065189,6.840145632,5,0
16.000000,16,17,7,2,0.70–0.80,0.05–0.10,measData_times_truth_over_meas.root,file2,8,2694.287425,140.8732496,119.533812,8.53054263,5,0
16.000000,16,17,7,3,0.70–0.80,0.10–0.15,measData_times_truth_over_meas.root,file1,8,5021.551922,-54.18179251,-33.34905382,16.24170588,5,0
16.000000,16,17,7,3,0.70–0.80,0.10–0.15,measData_times_truth_over_meas.root,file2,6,2538.200557,1077.679441,596.3434603,7.734854812,3,0
16.000000,16,17,7,4,0.70–0.80,0.15–0.20,measData_times_truth_over_meas.root,file1,8,4279.063066,-100.0619867,-228.6341159,2.239897797,5,0
16.000000,16,17,7,4,0.70–0.80,0.15–0.20,measData_times_truth_over_meas.root,file2,6,1418.52123,-184.7175594,-145.4080107,0.4101710886,3,0
16.000000,16,17,7,5,0.70–0.80,0.20–0.30,measData_times_truth_over_meas.root,file1,8,6037.667161,-896.6642789,-435.0054339,4.64215338,5,0
16.000000,16,17,7,5,0.70–0.80,0.20–0.30,measData_times_truth_over_meas.root,file2,6,1942.718005,-107.3479184,35.62640131,0.3847301979,3,0
16.000000,16,17,7,6,0.70–0.80,0.30–0.40,measData_times_truth_over_meas.root,file1,8,4822.092319,-1052.16683,-727.8681649,12.88136704,5,0
16.000000,16,17,7,6,0.70–0.80,0.30–0.40,measData_times_truth_over_meas.root,file2,6,1275.316199,222.7345251,-74.79556864,4.273523186,3,0
16.000000,16,17,7,7,0.70–0.80,0.40–0.50,measData_times_truth_over_meas.root,file1,8,4192.700316,-1124.195223,-292.7079135,24.69660077,5,0
16.000000,16,17,7,8,0.70–0.80,0.50–0.65,measData_times_truth_over_meas.root,file1,7,3483.407012,-219.4177823,-143.1815783,8.142219543,4,0
16.000000,16,17,7,9,0.70–0.80,0.65–0.80,measData_times_truth_over_meas.root,file1,6,1532.612235,33.37469782,-45.47919481,15.91380038,3,0
16.000000,16,17,7,10,0.70–0.80,0.80–1.00,measData_times_truth_over_meas.root,file1,6,1240.864462,-72.05042336,-59.97860304,3.433541109,3,0
16.000000,16,17,7,11,0.70–0.80,1.00–1.50,measData_times_truth_over_meas.root,file1,6,526.4219126,39.73583294,-20.85668776,1.508790898,3,0
16.000000,16,17,8,1,0.80–1.00,0.00–0.05,measData_times_truth_over_meas.root,file1,8,6482.249068,-343.6413286,-360.6286078,7.591652634,5,0
16.000000,16,17,8,2,0.80–1.00,0.05–0.10,measData_times_truth_over_meas.root,file1,8,5646.14747,-20.67073009,-192.0443065,6.594798078,5,0
16.000000,16,17,8,3,0.80–1.00,0.10–0.15,measData_times_truth_over_meas.root,file1,8,4967.101346,-248.5084213,-502.7627775,2.091190248,5,0
16.000000,16,17,8,4,0.80–1.00,0.15–0.20,measData_times_truth_over_meas.root,file1,8,4252.056192,-490.9482793,-576.2959451,18.54167475,5,0
16.000000,16,17,8,5,0.80–1.00,0.20–0.30,measData_times_truth_over_meas.root,file1,8,6632.675626,-1004.77603,-1584.350974,15.29266291,5,0
16.000000,16,17,8,6,0.80–1.00,0.30–0.40,measData_times_truth_over_meas.root,file1,8,3724.826059,-507.0904102,-930.3597994,17.81617629,5,0
16.000000,16,17,8,7,0.80–1.00,0.40–0.50,measData_times_truth_over_meas.root,file1,8,1789.003311,128.5409801,-473.4756274,13.42419088,5,0
16.000000,16,17,8,8,0.80–1.00,0.50–0.65,measData_times_truth_over_meas.root,file1,7,1724.911125,768.9151781,83.80729119,15.9652678,4,0
16.000000,16,17,8,9,0.80–1.00,0.65–0.80,measData_times_truth_over_meas.root,file1,6,847.4004682,82.89103266,-186.6369502,18.94369078,3,0
18.000000,18,19,1,1,0.00–0.20,0.00–0.05,measData_times_truth_over_meas.root,file1,6,36856794.53,-8339135.53,34698360.69,137.208732,3,0
18.000000,18,19,1,1,0.00–0.20,0.00–0.05,measData_times_truth_over_meas.root,file2,6,36852878.56,-8338237.692,34694689.35,137.2085174,3,0
18.000000,18,19,1,2,0.00–0.20,0.05–0.10,measData_times_truth_over_meas.root,file1,7,5227853.696,-528405.8681,13529.7236,28.07642358,4,0
18.000000,18,19,1,2,0.00–0.20,0.05–0.10,measData_times_truth_over_meas.root,file2,7,5226568.18,-528290.1092,13522.91492,28.07623955,4,0
18.000000,18,19,1,3,0.00–0.20,0.10–0.15,measData_times_truth_over_meas.root,file1,8,2867134.639,-305514.4879,45083.8834,7.353545174,5,0
18.000000,18,19,1,3,0.00–0.20,0.10–0.15,measData_times_truth_over_meas.root,file2,8,2865812.244,-305377.7795,45076.07446,7.35289153,5,0
18.000000,18,19,1,4,0.00–0.20,0.15–0.20,measData_times_truth_over_meas.root,file1,8,1390306.945,-336668.7883,-95685.89273,26.97461828,5,0
18.000000,18,19,1,4,0.00–0.20,0.15–0.20,measData_times_truth_over_meas.root,file2,8,1389189.442,-336412.754,-95610.41647,26.97889782,5,0
18.000000,18,19,1,5,0.00–0.20,0.20–0.30,measData_times_truth_over_meas.root,file1,8,1353085.955,-258992.3059,26387.9494,29.08807892,5,0
18.000000,18,19,1,5,0.00–0.20,0.20–0.30,measData_times_truth_over_meas.root,file2,8,1350908.072,-258560.7682,26351.34523,29.08116926,5,0
18.000000,18,19,1,6,0.00–0.20,0.30–0.40,measData_times_truth_over_meas.root,file1,8,504672.7745,-82414.98909,22769.99936,6.673662235,5,0
18.000000,18,19,1,6,0.00–0.20,0.30–0.40,measData_times_truth_over_meas.root,file2,8,502695.3127,-82111.2229,22696.83103,6.673793079,5,0
18.000000,18,19,2,1,0.20–0.30,0.00–0.05,measData_times_truth_over_meas.root,file1,6,8.047733121e-05,-4171785.497,-4016967.815,75.11267184,3,0
18.000000,18,19,2,1,0.20–0.30,0.00–0.05,measData_times_truth_over_meas.root,file2,6,8.047733121e-05,-4171785.497,-4016967.815,75.11267184,3,0
18.000000,18,19,2,2,0.20–0.30,0.05–0.10,measData_times_truth_over_meas.root,file1,8,860348.5264,-28987.27302,80312.75537,24.03404823,5,0
18.000000,18,19,2,2,0.20–0.30,0.05–0.10,measData_times_truth_over_meas.root,file2,8,860348.5264,-28987.27302,80312.75537,24.03404823,5,0
18.000000,18,19,2,3,0.20–0.30,0.10–0.15,measData_times_truth_over_meas.root,file1,8,619149.1742,-57223.76782,22087.06081,54.59100433,5,0
18.000000,18,19,2,3,0.20–0.30,0.10–0.15,measData_times_truth_over_meas.root,file2,8,619149.1742,-57223.76782,22087.06081,54.59100433,5,0
18.000000,18,19,2,4,0.20–0.30,0.15–0.20,measData_times_truth_over_meas.root,file1,8,464830.1675,-42984.92184,-3729.001978,25.60783914,5,0
18.000000,18,19,2,4,0.20–0.30,0.15–0.20,measData_times_truth_over_meas.root,file2,8,464830.1675,-42984.92184,-3729.001978,25.60783914,5,0
18.000000,18,19,2,5,0.20–0.30,0.20–0.30,measData_times_truth_over_meas.root,file1,8,572386.7295,-91298.27044,-3927.855461,43.91866609,5,0
18.000000,18,19,2,5,0.20–0.30,0.20–0.30,measData_times_truth_over_meas.root,file2,8,572386.7295,-91298.27044,-3927.855461,43.91866609,5,0
18.000000,18,19,2,6,0.20–0.30,0.30–0.40,measData_times_truth_over_meas.root,file1,8,323208.0009,-71909.54701,14740.78042,29.36982144,5,0
18.000000,18,19,2,6,0.20–0.30,0.30–0.40,measData_times_truth_over_meas.root,file2,8,323208.0009,-71909.54701,14740.78042,29.36982144,5,0
18.000000,18,19,2,7,0.20–0.30,0.40–0.50,measData_times_truth_over_meas.root,file1,8,178069.3322,-39662.46321,16435.22672,11.22870948,5,0
18.000000,18,19,2,7,0.20–0.30,0.40–0.50,measData_times_truth_over_meas.root,file2,8,178068.4561,-39661.98582,16435.10281,11.22884674,5,0
18.000000,18,19,2,8,0.20–0.30,0.50–0.65,measData_times_truth_over_meas.root,file1,8,130178.4854,-39129.55327,15255.49656,11.30995607,5,0
18.000000,18,19,2,8,0.20–0.30,0.50–0.65,measData_times_truth_over_meas.root,file2,8,129821.6433,-39018.68043,15208.04806,11.31243051,5,0
18.000000,18,19,2,9,0.20–0.30,0.65–0.80,measData_times_truth_over_meas.root,file1,7,54756.8978,-16639.1215,9091.712289,1.82960069,4,0
18.000000,18,19,2,9,0.20–0.30,0.65–0.80,measData_times_truth_over_meas.root,file2,7,53625.43939,-16302.57533,8907.033732,1.840800455,4,0
18.000000,18,19,3,1,0.30–0.40,0.00–0.05,measData_times_truth_over_meas.root,file1,8,456364.1444,-37390.59447,9448.622086,749.7553268,5,0
18.000000,18,19,3,1,0.30–0.40,0.00–0.05,measData_times_truth_over_meas.root,file2,8,456364.1444,-37390.59447,9448.622086,749.7553268,5,0
18.000000,18,19,3,2,0.30–0.40,0.05–0.10,measData_times_truth_over_meas.root,file1,7,405484.2003,53690.94814,70632.29506,25.64478418,4,0
18.000000,18,19,3,2,0.30–0.40,0.05–0.10,measData_times_truth_over_meas.root,file2,7,405484.2003,53690.94814,70632.29506,25.64478418,4,0
18.000000,18,19,3,3,0.30–0.40,0.10–0.15,measData_times_truth_over_meas.root,file1,8,286103.544,-12162.69166,14051.72665,17.90140555,5,0
18.000000,18,19,3,3,0.30–0.40,0.10–0.15,measData_times_truth_over_meas.root,file2,8,286103.544,-12162.69166,14051.72665,17.90140555,5,0
18.000000,18,19,3,4,0.30–0.40,0.15–0.20,measData_times_truth_over_meas.root,file1,8,244908.7286,-13954.52007,2045.602995,37.41737327,5,0
18.000000,18,19,3,4,0.30–0.40,0.15–0.20,measData_times_truth_over_meas.root,file2,8,244908.7286,-13954.52007,2045.602995,37.41737327,5,0
18.000000,18,19,3,5,0.30–0.40,0.20–0.30,measData_times_truth_over_meas.root,file1,8,337995.7102,-33042.92289,13548.27631,32.05622943,5,0
18.000000,18,19,3,5,0.30–0.40,0.20–0.30,measData_times_truth_over_meas.root,file2,8,337995.7102,-33042.92289,13548.27631,32.05622943,5,0
18.000000,18,19,3,6,0.30–0.40,0.30–0.40,measData_times_truth_over_meas.root,file1,8,200639.2812,-32537.57691,-128.4790079,31.36503708,5,0
18.000000,18,19,3,6,0.30–0.40,0.30–0.40,measData_times_truth_over_meas.root,file2,8,200639.2812,-32537.57691,-128.4790079,31.36503708,5,0
18.000000,18,19,3,7,0.30–0.40,0.40–0.50,measData_times_truth_over_meas.root,file1,8,122285.0708,-22125.54644,7627.471832,6.729068015,5,0
18.000000,18,19,3,7,0.30–0.40,0.40–0.50,measData_times_truth_over_meas.root,file2,8,122285.0708,-22125.54644,7627.471832,6.729068015,5,0
18.000000,18,19,3,8,0.30–0.40,0.50–0.65,measData_times_truth_over_meas.root,file1,8,94951.86127,-22801.60455,9024.248309,21.7154099,5,0
18.000000,18,19,3,8,0.30–0.40,0.50–0.65,measData_times_truth_over_meas.root,file2,8,94951.86127,-22801.60455,9024.248309,21.7154099,5,0
18.000000,18,19,3,9,0.30–0.40,0.65–0.80,measData_times_truth_over_meas.root,file1,8,45279.99825,-16335.17187,6291.661612,23.88326263,5,0
18.000000,18,19,3,9,0.30–0.40,0.65–0.80,measData_times_truth_over_meas.root,file2,8,45233.55894,-16316.62632,6285.950615,23.89406388,5,0
18.000000,18,19,3,10,0.30–0.40,0.80–1.00,measData_times_truth_over_meas.root,file1,8,26799.91653,-10854.47337,5017.8799,24.24929927,5,0
18.000000,18,19,3,10,0.30–0.40,0.80–1.00,measData_times_truth_over_meas.root,file2,8,26096.5141,-10567.04329,4881.999093,24.27640019,5,0
18.000000,18,19,3,11,0.30–0.40,1.00–1.50,measData_times_truth_over_meas.root,file1,7,15634.74545,-7037.821447,4577.501062,16.47788185,4,0
18.000000,18,19,3,11,0.30–0.40,1.00–1.50,measData_times_truth_over_meas.root,file2,7,13913.94223,-6257.427755,4070.931346,16.50914679,4,0
18.000000,18,19,4,1,0.40–0.50,0.00–0.05,measData_times_truth_over_meas.root,file1,8,206421.8799,-7126.605914,14721.64643,8.479958441,5,0
18.000000,18,19,4,1,0.40–0.50,0.00–0.05,measData_times_truth_over_meas.root,file2,8,206421.8799,-7126.605914,14721.64643,8.479958441,5,0
18.000000,18,19,4,2,0.40–0.50,0.05–0.10,measData_times_truth_over_meas.root,file1,7,159121.8779,-30776.68534,7581.684205,5.817873923,4,0
18.000000,18,19,4,2,0.40–0.50,0.05–0.10,measData_times_truth_over_meas.root,file2,7,159121.8779,-30776.68534,7581.684205,5.817873923,4,0
18.000000,18,19,4,3,0.40–0.50,0.10–0.15,measData_times_truth_over_meas.root,file1,6,157528.5194,2453.391747,18060.88291,15.98836053,3,0
18.000000,18,19,4,3,0.40–0.50,0.10–0.15,measData_times_truth_over_meas.root,file2,6,157528.5194,2453.391747,18060.88291,15.98836053,3,0
18.000000,18,19,4,4,0.40–0.50,0.15–0.20,measData_times_truth_over_meas.root,file1,8,126081.2987,-15318.5577,4095.373671,30.72496394,5,0
18.000000,18,19,4,4,0.40–0.50,0.15–0.20,measData_times_truth_over_meas.root,file2,8,126081.2987,-15318.5577,4095.373671,30.72496394,5,0
18.000000,18,19,4,5,0.40–0.50,0.20–0.30,measData_times_truth_over_meas.root,file1,8,188149.3015,-29172.41287,-10539.15927,11.84594113,5,0
18.000000,18,19,4,5,0.40–0.50,0.20–0.30,measData_times_truth_over_meas.root,file2,8,188149.3015,-29172.41287,-10539.15927,11.84594113,5,0
18.000000,18,19,4,6,0.40–0.50,0.30–0.40,measData_times_truth_over_meas.root,file1,8,126960.0966,-21855.51478,713.3652737,7.391746292,5,0
18.000000,18,19,4,6,0.40–0.50,0.30–0.40,measData_times_truth_over_meas.root,file2,8,126960.0966,-21855.51478,713.3652737,7.391746292,5,0
18.000000,18,19,4,7,0.40–0.50,0.40–0.50,measData_times_truth_over_meas.root,file1,8,81824.12336,-17093.81943,-862.5716714,33.50396421,5,0
18.000000,18,19,4,7,0.40–0.50,0.40–0.50,measData_times_truth_over_meas.root,file2,8,81824.12336,-17093.81943,-862.5716714,33.50396421,5,0
18.000000,18,19,4,8,0.40–0.50,0.50–0.65,measData_times_truth_over_meas.root,file1,8,73554.31317,-17024.74306,5897.516595,18.15818033,5,0
18.000000,18,19,4,8,0.40–0.50,0.50–0.65,measData_times_truth_over_meas.root,file2,8,73554.31317,-17024.74306,5897.516595,18.15818033,5,0
