ixq2,iz,point,x,y,exl,exh,eyl,eyh
9,5,7,0.566643,0.0320385,0,0,0.00635702,0.00635702
9,5,8,0.711741,0.00813419,0,0,0.00222313,0.00222313
9,5,9,0.860417,0.00242503,0,0,0.00118569,0.00118569
10,0,0,0.0251019,8.45724,0,0,2.15784,2.15784
10,0,1,0.073837,6.67096,0,0,1.10498,1.10498
10,0,2,0.1239,5.16596,0,0,0.691023,0.691023
10,0,3,0.173371,3.74781,0,0,0.351031,0.351031
10,0,4,0.242113,2.3083,0,0,0.210058,0.210058
10,0,5,0.340827,1.16769,0,0,0.0898178,0.0898178
10,0,6,0.439587,0.577444,0,0,0.0721748,0.0721748
10,0,7,0.533611,0.21735,0,0,0.104508,0.104508
10,1,0,0.0246294,3.42812,0,0,0.25515,0.25515
10,1,1,0.0737175,2.86386,0,0,0.200422,0.200422
10,1,2,0.124315,2.41169,0,0,0.120744,0.120744
10,1,3,0.174249,1.87077,0,0,0.104421,0.104421
10,1,4,0.245301,1.305,0,0,0.06981,0.06981
