ixq2,iz,point,x,y,exl,exh,eyl,eyh
8,3,7,0.568563,0.133555,0,0,0.0078485,0.0078485
8,3,8,0.718424,0.073609,0,0,0.00477848,0.00477848
8,3,9,0.88916,0.0359437,0,0,0.00271334,0.00271334
8,4,0,0.0251055,0.445772,0,0,0.0570983,0.0570983
8,4,1,0.074925,0.433665,0,0,0.0438455,0.0438455
8,4,2,0.124659,0.383933,0,0,0.0330269,0.0330269
8,4,3,0.174689,0.321276,0,0,0.0261324,0.0261324
8,4,4,0.248637,0.250627,0,0,0.0223526,0.0223526
8,4,5,0.348418,0.187966,0,0,0.0197711,0.0197711
8,4,6,0.447734,0.135254,0,0,0.0124739,0.0124739
8,4,7,0.569894,0.0929631,0,0,0.00839184,0.00839184
8,4,8,0.718871,0.055244,0,0,0.00482452,0.00482452
8,4,9,0.888758,0.0272532,0,0,0.00257494,0.00257494
8,5,0,0.0248129,0.269379,0,0,0.0340007,0.0340007
8,5,1,0.0744601,0.23764,0,0,0.0328328,0.0328328
8,5,2,0.124406,0.208363,0,0,0.0262297,0.0262297
8,5,3,0.174607,0.178397,0,0,0.0238631,0.0238631
8,5,4,0.248006,0.145081,0,0,0.0162841,0.0162841
8,5,5,0.34849,0.108097,0,0,0.0125564,0.0125564
8,5,6,0.448426,0.0752058,0,0,0.00959278,0.00959278
8,5,7,0.568965,0.0480828,0,0,0.00525218,0.00525218
8,5,8,0.716717,0.0250794,0,0,0.00353585,0.00353585
8,5,9,0.882826,0.0102534,0,0,0.00146621,0.00146621
9,0,0,0.0256373,8.00722,0,0,1.55276,1.55276
9,0,1,0.0747771,6.39008,0,0,0.809544,0.809544
9,0,2,0.124429,5.03326,0,0,0.451962,0.451962
9,0,3,0.173871,3.66874,0,0,0.263254,0.263254
9,0,4,0.244118,2.33448,0,0,0.146361,0.146361
9,0,5,0.342789,1.20111,0,0,0.0723487,0.0723487
9,0,6,0.441357,0.615721,0,0,0.0380691,0.0380691
9,0,7,0.551587,0.313426,0,0,0.0223434,0.0223434
9,0,8,0.688368,0.0902369,0,0,0.026748,0.026748
9,1,0,0.0744551,2.84772,0,0,0.261353,0.261353
9,1,1,0.124662,2.39328,0,0,0.165981,0.165981
9,1,2,0.174582,1.90921,0,0,0.116217,0.116217
9,1,3,0.246816,1.33276,0,0,0.0646833,0.0646833
9,1,4,0.345852,0.784432,0,0,0.0356934,0.0356934
9,1,5,0.445977,0.439717,0,0,0.0217898,0.0217898
9,1,6,0.565287,0.217786,0,0,0.0128174,0.0128174
9,1,7,0.712691,0.0909638,0,0,0.00623329,0.00623329
9,1,8,0.874204,0.0361721,0,0,0.00221207,0.00221207
9,2,0,0.0243494,1.62919,0,0,0.13596,0.13596
9,2,1,0.0743909,1.37771,0,0,0.0980363,0.0980363
9,2,2,0.124664,1.20895,0,0,0.0802899,0.0802899
9,2,3,0.174599,1.00337,0,0,0.056895,0.056895
9,2,4,0.247948,0.739945,0,0,0.0385882,0.0385882
9,2,5,0.347042,0.499998,0,0,0.0229916,0.0229916
9,2,6,0.446636,0.315745,0,0,0.016289,0.016289
9,2,7,0.566802,0.17957,0,0,0.00809749,0.00809749
9,2,8,0.717301,0.0859661,0,0,0.00480923,0.00480923
9,2,9,0.885503,0.0350891,0,0,0.0026837,0.0026837
9,3,0,0.0234345,0.886288,0,0,0.0967546,0.0967546
9,3,1,0.074146,0.801959,0,0,0.0614036,0.0614036
9,3,2,0.124435,0.686806,0,0,0.0497113,0.0497113
9,3,3,0.174498,0.590281,0,0,0.0348051,0.0348051
9,3,4,0.248068,0.436866,0,0,0.0233196,0.0233196
9,3,5,0.347833,0.3111,0,0,0.0158717,0.0158717
9,3,6,0.447428,0.212322,0,0,0.0125648,0.0125648
9,3,7,0.567944,0.13435,0,0,0.00792602,0.00792602
9,3,8,0.717129,0.0717149,0,0,0.00427327,0.00427327
9,3,9,0.885341,0.0321603,0,0,0.00171173,0.00171173
9,4,0,0.0234547,0.507926,0,0,0.0436532,0.0436532
9,4,1,0.073825,0.454022,0,0,0.0362225,0.0362225
9,4,2,0.124296,0.389179,0,0,0.0215686,0.0215686
9,4,3,0.174283,0.340605,0,0,0.0285328,0.0285328
9,4,4,0.248045,0.282821,0,0,0.0236055,0.0236055
9,4,5,0.34767,0.199981,0,0,0.0140719,0.0140719
9,4,6,0.44736,0.139995,0,0,0.0111144,0.0111144
9,4,7,0.568296,0.0856348,0,0,0.00666481,0.00666481
9,4,8,0.716456,0.0469382,0,0,0.00374954,0.00374954
9,4,9,0.881731,0.0190455,0,0,0.00151,0.00151
9,5,0,0.0232539,0.319762,0,0,0.0351225,0.0351225
9,5,1,0.0737574,0.271383,0,0,0.0276908,0.0276908
9,5,2,0.123931,0.224152,0,0,0.0220488,0.0220488
9,5,3,0.174278,0.184577,0,0,0.0208908,0.0208908
9,5,4,0.246961,0.13906,0,0,0.0152966,0.0152966
9,5,5,0.346687,0.0957448,0,0,0.0103062,0.0103062
9,5,6,0.44648,0.0598722,0,0,0.0060184,0.0060184
9,5,7,0.563712,0.0290432,0,0,0.00346785,0.00346785
9,5,8,0.712442,0.00868053,0,0,0.00145536,0.00145536
9,5,9,0.868624,0.00235504,0,0,0.000606002,0.000606002
10,0,0,0.0249782,8.78429,0,0,2.23533,2.23533
10,0,1,0.0738199,6.96385,0,0,1.15231,1.15231
10,0,2,0.123928,5.28892,0,0,0.686471,0.686471
10,0,3,0.173352,3.98728,0,0,0.36306,0.36306
10,0,4,0.241605,2.4314,0,0,0.219918,0.219918
10,0,5,0.340312,1.23162,0,0,0.0953427,0.0953427
